,TEFF,J-H
820,11627.313,-0.1503575022220609
821,9601.475,-0.06681065678596454
822,12351.824,-0.10754954862594523
823,12199.594,-0.12996056556701774
824,12300.411,-0.07823231363296479
825,12882.155,-0.1302165522575347
826,10634.622,-0.03624120306968592
827,10735.816,-0.07764644837379464
828,14718.831,-0.1649781010150928
829,10990.926,-0.1698111939430227
830,10421.646,-0.13416984343528782
831,12134.566,-0.08908070337772322
832,18981.688,-0.09395279705524473
833,10612.954,-0.08168548440932888
834,15050.901000000002,-0.10139821076393041
835,12931.802,-0.14919584560394483
836,12542.438,-0.12319101047515879
837,11820.737,-0.0770193827152248
838,12842.867,-0.15357877326011682
839,10200.262,-0.12250026369094869
840,12107.462,-0.1073398947715738
841,13916.55,-0.13425279569626092
842,14638.326,-0.06298696315288588
843,10807.153,-0.07144111287593802
844,9511.773,-0.03179926562309454
845,10767.455,-0.031161726713179405
846,12343.733,-0.16501471281051572
847,13037.04,-0.11863082027435645
848,13096.585,-0.1517542991638159
849,12925.785,0.16661770963668854
850,18110.555,-0.08150993490219172
851,12787.6,-0.06379194164276214
852,14324.955,-0.1610300946235661
853,12384.735,-0.08442323517799188
854,14165.895,-0.14157841658592218
855,10494.885,-0.046792024731633575
856,12258.126,-0.005167805910108569
857,10768.811000000003,-0.060820940494535236
858,10563.389,-0.13672205424308714
859,13519.186000000003,0.144676619529724
860,13006.768,0.3838436737060551
861,10164.265,-0.1092994313240041
862,12225.806,0.1194463646411883
863,10096.873,-0.07028736233711186
864,14270.229,-0.16773040366172687
865,10330.804,-0.06316655325889897
866,10845.518,-0.12856996035575996
867,14871.373,-0.05296594762802087
868,10725.128,-0.2207932252883893
869,9688.894,-0.04766881895065289
870,15015.491000000002,-0.055389051675796
871,12272.393999999998,-0.07823446774482612
872,12931.34,-0.0946367130279544
873,14388.194,-0.1599375321865093
874,19102.91,0.04042368412017794
875,10202.424,-0.11219159364700282
876,12055.527,0.6197781288623823
877,10416.315,-0.13419057869911377
878,11849.323,-0.08908070337772322
879,11657.794,-0.06005762410163662
880,10641.603,-0.08168548440932888
881,11631.335,-0.14322152137756206
882,9991.735,-0.06610181188583297
883,12259.741000000002,-0.18904845190048292
884,12969.52,-0.15357618522643968
885,12474.216,-0.1430081074237819
886,19183.99,0.12332716703414981
887,11186.638,-0.1443987551927588
888,10364.5625,-0.19913007283210682
889,12881.885,0.00034635114669789857
890,10883.98,-0.09009656643867459
891,9703.576,-0.10846393084526085
892,13032.606000000002,-0.11863082027435645
893,12673.709,-0.05366757988929649
894,19593.74,0.025315976619719294
895,13023.496,-0.07475588798522814
896,12822.6875,-0.15655780339240977
897,12628.461,-0.17638819003105333
898,12681.311000000003,-0.0666880421638485
899,9718.227,-0.0928511757850643
900,12967.2705,0.16661770963668854
901,18582.174,-0.08150993490219172
902,14166.4375,-0.16102279543876818
903,10033.419,-0.046788398385047
904,9650.658,-0.05234789776802273
905,12047.292,-0.020106672525404434
906,10218.924,-0.04361476790905172
907,10524.662,-0.039048819780349575
908,10084.431,-0.007094005584718843
909,10614.419,-0.1367243633270263
910,13870.542,0.053119594097140066
911,11640.065,-0.1092994313240041
912,11522.1045,-0.04467473506927355
913,19095.06,-0.07760946846008387
914,10573.367,-0.027741508826609973
915,13613.451,0.45752187094092456
916,13513.545,0.33954058963060163
917,16061.682,0.26402544023096297
918,10621.253,-0.027741508826609973
919,18109.098,0.390256198436024
920,15310.035,0.36993528710305945
921,17164.25,0.45752187094092456
922,10098.335,0.27018547523021574
923,12515.544,0.4408162394314985
924,10586.47,-0.027741508826609973
925,13533.173,0.385894984737039
926,18197.467,0.390256198436024
927,15314.433,0.36993528710305945
928,17567.602,0.33954058963060163
929,12470.852,0.5381984916776386
930,15324.469,0.4059499969184408
931,12716.994,-0.07579741334915369
932,12858.409,-0.15200771260261625
933,18756.258,-0.06442890858649974
934,13937.729,-0.19240025162696917
935,13040.529,-0.10781962680816726
936,18728.95,-0.13562632012367182
937,12420.268,-0.10308988451957646
938,12802.085,-0.21453943228721783
939,10199.159,-0.16230284714698584
940,12512.049,-0.19825899410247594
941,17145.477,-0.13368823194504031
942,18807.52,-0.14044953608512856
943,17857.63,-0.10168675518036174
944,12083.95,-0.17013559770584052
945,19847.732,-0.03452440643310517
946,18486.682,-0.11089744377136057
947,10709.906,-0.09233297204971436
948,13135.518,-0.1274796686172479
949,11731.383,-0.17409304690361083
950,13024.461,-0.13335397148132522
951,12419.536,-0.1181930801868436
952,9930.355,-0.24759369039535528
953,19464.586,-0.18427306199073534
954,10368.826,-0.17004962229728804
955,14269.815,-0.17365872812271022
956,13793.419,-0.07407400083542015
957,19088.182,-0.0023833138942706
958,13184.391,0.12225486803054686
959,14718.306,-0.0737334625720969
960,9593.115,-0.16593218016624434
961,13168.399,-0.10296855711936992
962,11321.921,-0.1801153440475467
963,14265.323,-0.22247672653198158
964,12592.757,-0.55333630180359
965,9814.431,0.16373653221130446
966,15262.682,-0.4872460384368864
967,19179.729,-0.2475713653564462
968,19131.99,-0.3443157253265383
969,12776.321000000002,-0.3236120858192457
970,17748.254,-0.3206361355781553
971,13838.013,-0.23257228279113917
972,13097.633999999998,-0.2368669099807743
973,11813.182,-0.16823168063163862
974,15390.025,-0.17573856663704035
975,17736.363,-0.09779785299300947
976,12522.252,-0.14369736719131687
977,13634.558,-0.17448888158798148
978,13518.856000000002,0.061764098167419235
979,10574.562,-0.2611967663764947
980,19731.127,-0.2745891456604017
981,12643.406,-0.20974611186981384
982,10976.48,-0.334872477531432
983,12901.928,-0.2781049976348875
984,14159.38,-0.46541694736480643
985,9495.143,-0.1588535094261161
986,12779.64,-0.028588251352308802
987,12703.511,-0.21061833953857345
988,11580.368,-0.19947933816909824
989,12149.514,-0.28229764032363747
990,18843.25,-0.023814671039581015
991,15490.81,-0.8833676309585563
992,12580.497,-1.276761039733885
993,13973.801,-0.025099915504457115
994,11040.034,-0.15809989571571315
995,12945.546,-0.1637419760227221
996,11819.693,-0.07549448060989228
997,13353.8545,-0.07440298151970026
998,12566.228,-0.10720189714431783
999,10458.884,-0.07906727194786001
1000,12520.653,-0.0664367721080783
1001,15344.414,-0.08115048456192042
1002,14166.145,-0.14101514244079638
1003,11446.046,0.35645124483108503
1004,11489.568,-0.1479553706645973
1005,9897.661,-0.23379263353347923
1006,10604.317,-0.20267181730270245
1007,12670.65,-0.10600041770935142
1008,13628.714,-0.08831183362007344
1009,19994.031000000006,-0.18874715375900308
1010,18556.467,-0.06928464722633443
1011,18579.885,-0.06222537088394198
1012,12971.067,-0.15174581408500742
1013,10494.619,-0.17574261569976457
1014,10193.332,-0.19172444677352907
1015,11008.647,-0.19764713454246596
1016,10174.622,-0.13938585257530178
1017,11644.482,-0.15789421844482376
1018,14799.811000000003,-0.16647705984115646
1019,12886.774,-0.08771447324752835
1020,12839.0205,-0.14995246100425774
1021,13046.699,-0.19372178268432627
1022,19292.457,0.1915009641647334
1023,14752.221,-0.1902390270233134
1024,10185.812,-0.18328479385376006
1025,9942.113,-0.20263156175613162
1026,10896.45,-0.14734979867935216
1027,13670.609,-0.1537710406780235
1028,17209.203,-0.1367533459663388
1029,11643.114,0.48049401712417605
1030,18392.271,-0.0727502071857451
1031,15578.115,-0.07378981947898922
1032,11629.775,-0.17398543095588614
1033,18527.205,-0.01853536200523287
1034,15433.401000000002,-0.08859123861789797
1035,13532.206,0.06531330513954181
1036,12005.137,-0.147808108806613
1037,12611.792,-0.16282207536697335
1038,12672.64,-0.057785238504409975
1039,12574.127,-0.11001299858093283
1040,12868.733,-0.2362726263999928
1041,13745.2,-0.2513776278495783
1042,12990.396,-0.2531089329719549
1043,10018.852,-0.203400459766387
1044,14966.8545,-0.31131533670425604
1045,17739.482,-0.22988396501540898
1046,9691.069,-0.13478625297546287
1047,9621.932,-0.14239762210846152
1048,9733.353,-0.16019924187660273
1049,13080.643999999998,-0.22483649086952262
1050,18690.754,-0.18883650922775352
1051,11008.073,-0.2248530936241142
1052,15094.324,-0.16786007404327385
1053,15147.058,0.21659010791778321
1054,12860.94,-0.2402953910827641
1055,18862.748,-0.1969750838279758
1056,11628.017,-0.16917762851715068
1057,12902.681,-0.24332006645202497
1058,10208.572,0.1956541943550114
1059,12062.698,0.14943338346481205
1060,11820.976,-0.23257090902328237
1061,19144.227,-0.10073047447204608
1062,9936.18,-0.307351128101347
1063,14898.2295,-0.41237253713607736
1064,11478.204,-0.12757190752029324
1065,11987.864,-0.2297850279808049
1066,9915.46,-0.28460997104644825
1067,19894.41,-0.09437402486801183
1068,14440.493,-0.1316671135425569
1069,14262.915,-0.17793347215652666
1070,13627.678999999998,-0.1813292348384863
1071,14678.592,-0.1645390059947971
1072,12425.398,-0.2965634102821362
1073,12521.177,-0.5069614095687864
1074,9892.8545,-0.310740742683409
1075,9809.791,-0.2684171724319455
1076,11815.249,-0.25600710010528616
1077,10769.925,-0.2940107741355913
1078,12974.987,-0.5572776527404795
1079,9684.337,-0.5808472967147829
1080,10259.207,-1.9466504211425795
1081,11112.43,-0.4625648069381736
1082,10081.324,-0.3489899492263788
1083,15209.051,-0.32291608285903983
1084,9713.67,-0.5479975023269628
1085,18651.09,-0.42477511024475234
1086,10087.809,-0.26858826112747103
1087,10201.075,-0.24535649204254106
1088,10927.59,-0.2329852533340464
1089,12534.891,-0.15955799317359798
1090,12007.136,-0.15056020736694187
1091,18916.002,-0.412901098251341
1092,12778.067,-1.0111377487182613
1093,18109.25,0.05598271083831907
1094,10880.703,-0.060255595207214796
1095,18091.453,-0.12476235771178956
1096,12944.337,-0.18996570110321187
1097,13764.072,-0.3113107428550723
1098,12284.164,-0.09165953588485642
1099,9845.74,-0.1860582933425885
1100,13523.56,-0.4404862642288201
1101,10034.478,-0.5597371912002549
1102,10263.719,-0.40970967769622746
1103,11121.012,-0.412850167274474
1104,13049.786,-0.49026889228820636
1105,10287.169,-0.23862971305847225
1106,19091.78,-0.28970036363601714
1107,14013.904,-0.24787239170074393
1108,13531.576,-0.018523655891418578
1109,12675.233,-0.3780349912643448
1110,18840.555,-0.5833886604309075
1111,14006.337,-1.0281140193939198
1112,15217.298,-0.3434134426116948
1113,13525.431,-0.12817523765563976
1114,10186.383,-0.44739071750640846
1115,19059.055,-0.04293807125091487
1116,13275.945,-0.4236345605850209
1117,10075.251,-0.3543937988281254
1118,12639.648,-0.3429794902801522
1119,15058.218,-0.24421086311340368
1120,19432.094,-0.05283860063553014
1121,13543.052,-0.13062228488922223
1122,14201.843,-0.30888978004455403
1123,12719.206,-0.31856732940673993
1124,12593.087,-0.24771700668334873
1125,18088.611,-0.3662553701400739
1126,12688.663,-0.4404946556091307
1127,17691.73,-0.18934000301361031
1128,12583.608,-0.2504463376998931
1129,12653.395,-0.5080763683319081
1130,9934.365,-0.3985239238738991
1131,10120.25,-0.73248596191406
1132,12323.296,-0.3311240720748909
1133,12899.96,-0.4958883848190325
1134,10168.051,-0.24171875810623256
1135,10645.758999999998,-0.3699988746643079
1136,10658.633999999998,-0.235233882904053
1137,9786.043,-0.3459741969108574
1138,14245.228,-0.2682849311828601
1139,10081.499,-0.17327194404602153
1140,14618.506,-0.22069883441925242
1141,9805.862,-0.07306653594971024
1142,9711.193,-0.036345710754394744
1143,12375.286,-0.22104868698120228
1144,10152.683,-0.09612895965575952
1145,12260.781,-0.31801301717758257
1146,12881.999,-0.18964631319046177
1147,10338.636,-0.21442315196991046
1148,11746.385,-0.35239052629470535
1149,12126.632,-0.41082964706421166
1150,12353.005,-0.21334973096847598
1151,15312.751,0.042380846977234654
1152,18079.814,0.32834797286987083
1153,18468.703,-0.1622796134948743
1154,10226.233,-0.09085816240310685
1155,9607.264,-0.08028426218032614
1156,12847.393999999998,-0.195487802028655
1157,9608.897,-0.0057678341865532445
1158,10160.418,-0.1266731579303766
1159,13061.103,-0.06985595250129428
1160,9967.591,-0.06199563503265537
1161,15401.055,0.5381984916776386
1162,15308.532,0.4059499969184408
1163,9847.049,0.2665429133027768
1164,17921.2,0.31055178830027685
1165,13531.324,0.4986988472938556
1166,10735.164,-0.06546817511320135
1167,11822.646,0.2724345276355731
1168,15315.356000000002,0.2639372269511231
1169,9641.851,-0.030742515206336307
1170,14240.632,-0.06546817511320135
1171,10323.209,-0.030742515206336307
1172,12494.925,-0.09055227851867542
1173,9551.083,-0.13236786055564842
1174,12326.584,-0.07519490814209107
1175,11760.364,-0.059184695243834184
1176,12708.68,-0.11450880646705741
1177,12500.071000000002,-0.04786072397231855
1178,10074.678,-0.07612224912643484
1179,11004.53,-0.11779583191871446
1180,10589.678,-0.10279745507240179
1181,14944.315,-0.14097746253013632
1182,12026.055,-0.17465873122215214
1183,12315.78,-0.06716147661209071
1184,12680.711,-0.11575683903694056
1185,10525.117,-0.08074317145347543
1186,9872.41,-0.04411221766472018
1187,12735.62,0.007638970375060339
1188,12496.638,-0.11603560256958012
1189,14676.16,-0.14089161777496173
1190,11029.313999999997,-0.13971130418777378
1191,13457.413,-0.17781370592117085
1192,9856.783,-0.0947999405860891
1193,11816.388,-0.09194490337372052
1194,10808.8955,-0.1754175591468794
1195,11188.631,0.673562056064605
1196,11448.985,-0.11370357632637074
1197,10913.928999999998,-0.1529759359359737
1198,12867.603,-0.1564095122814173
1199,12538.305,-0.18675084948539755
1200,19434.945,-0.16494877719879142
1201,13588.424,-0.06049286460876502
1202,9907.824,-0.043540050506591044
1203,9853.167,0.05038374233245868
1204,10082.856,-0.05447929716110167
1205,12349.476,-0.276945402145385
1206,9814.533,-0.014965613126754818
1207,9975.613,-0.05402391171455534
1208,9816.301,-0.22187100362777734
1209,11019.734,-0.24237366652488745
1210,10796.866000000002,-0.33477762699127034
1211,9608.491,-0.24990734386443947
1212,13562.611,-0.17608059930801367
1213,12543.159,-0.19500899553299078
1214,10399.463,-0.024247604608536477
1215,12521.012,-0.09132160162925906
1216,11729.647,-0.2177683587074295
1217,13075.5205,-0.3086137828826896
1218,12941.56,-0.11954040122031984
1219,12000.87,-0.18850162029266393
1220,18502.85,-0.2524917099475861
1221,12337.713,-0.049017183303833534
1222,18654.617,-0.14157579946517806
1223,10380.658,-0.12912892627716133
1224,12309.852,-0.08183208537101727
1225,11739.222,-0.09492880511284163
1226,12109.569,-0.08228993940353568
1227,11950.947,-0.3388748779296886
1228,9865.268,-0.06743634486198502
1229,11304.963,-0.1037134108543416
1230,12572.077,-0.15125749325752125
1231,13112.459,-0.1040528607368465
1232,14961.977,-0.2772657580375668
1233,10117.242,-0.01223994731903133
1234,12682.0625,-0.1039756183624263
1235,15338.521,-0.2929801955223059
1236,12035.132,-0.11061359858513065
1237,14335.968,-0.10622116899490486
1238,12562.892,-0.060393036842347314
1239,12302.008,-0.101963807344438
1240,12104.792,-0.03552614736557125
1241,15942.098,-0.05185200929641631
1242,10467.856,-0.1705194010734541
1243,11620.324,-0.26743217325210544
1244,18067.34,0.07230230689048689
1245,17969.531000000006,0.046461511135102995
1246,9705.155,-0.17222072553634682
1247,13361.569,-0.21390858030319215
1248,12562.216,-0.33420960092544405
1249,10001.781,-0.11431321644783132
1250,14252.396,-0.07136740970611655
1251,10298.524,-0.09363586568832183
1252,12529.004,-0.08846717381477376
1253,11818.818,-0.08547571325301817
1254,12834.126,-0.18403425788879346
1255,11443.545,-0.020319959878923655
1256,13538.071000000002,0.5485297086536889
1257,10612.742,0.2852809340953826
1258,10931.989,0.2655272429063942
1259,14571.706,0.5984021588265893
1260,17962.775,0.39193063394725414
1261,11821.561000000003,-0.02193878054618814
1262,12083.357,-0.08796437430381587
1263,9653.194,-0.12830748152732774
1264,9696.61,-0.06413772177696231
1265,10090.736,-0.05675852108001678
1266,13711.636,0.609743534527718
1267,15400.311000000003,0.39227472414076203
1268,18067.713,0.6475458158254614
1269,15332.795,0.5418632707968349
1270,12562.534,0.6233104249238988
1271,12452.371,0.4326452968791159
1272,13491.247,0.556453985303639
1273,15366.276000000002,0.6023159767389306
1274,15890.716,0.2522854610681513
1275,15406.868,0.3206487854123097
1276,11805.775,0.6207926967442017
1277,9564.076,0.3066275606751425
1278,13539.787,0.602257032617926
1279,13127.997,0.34457997795939654
